company,domain
CERCLE DES VOYAGES,UNVERIFIED:unknown
CFAO SODIAPA,UNVERIFIED:unknown
CGP COATING INNOVATION,UNVERIFIED:unknown
CHAIS D'ŒUVRE,chaisdoeuvre.com
CHAMBRE DE COMMERCE DE PARIS ( EX: SFA),UNVERIFIED:unknown
CHANNEL ISLANDS COOP,UNVERIFIED:unknown
CHARVET DIGITAL MEDIA,UNVERIFIED:unknown
CHECKLENS GMBH,checklens.com
CHIC CHIC RESTAURANT,unknown.com
CIA CONAD,unknown.com
CIRCLE K TREASURY OPERATIONS EUROPE AS,unknown.com
CITE MARINE,UNVERIFIED:unknown
CITY DISTRIBUTION,citydistribution.com
CJ RETAILS SOLUTIONS GLOBAL LTD,UNVERIFIED:unknown
CLEMSYS,clemsys.com
CLETUDE,cletude.com
CLUB I3A,UNVERIFIED:unknown
CMXP,cmxp.com
COBRA / HL CONSULTING,UNVERIFIED:unknown
CODIDIS,UNVERIFIED:unknown
CODYSSEE,codyssee.com
COLORFUL BLACK / PSDV,colorfulblack.com
COMERCIAL CITY FRESKO,UNVERIFIED:unknown
COMPTOIR NATIONAL DE L'OR,UNVERIFIED:unknown
COMPTOIR TEXTILE HOTELIER,UNVERIFIED:unknown
CONECS,conecs.fr
CONSO SOCIAL,UNVERIFIED:unknown
CONSORÉGIE LECLERC,UNVERIFIED:unknown
CONTINUUM PLUS SANTÉ,UNVERIFIED:unknown
COPY-TOP,copytop.com
CORA INFORMATIQUE,UNVERIFIED:unknown
CORA SUPERMARKET,UNVERIFIED:unknown
CORFORT SARL,corfort.com
CORHOFI,corhofi.com
COUV'EMPLOI,UNVERIFIED:unknown
CRAI SARDEGNA,craisardegna.com
CRAI SECOM,UNVERIFIED:unknown
CREDIT INDUSTRIEL ET Sales,UNVERIFIED:unknown
CUISINES AVIVA,UNVERIFIED:unknown
CULTURA BELGIQUE,UNVERIFIED:unknown
CULTURA BELGIUM,cultura.com
CULTURE INDOOR,cultureindoor.com
DAFY,dafy.fr
DALBEN GROUP,dalben.com
DALEPHARMA,dalepharma.fr
DAMART DSB,damart.com
"DBI GROUP (DIM, LOVABLE, PLAYTEX)",unknown.com
DE BEJARRY INTERNATIONAL,debejarry.com
DECATHLON UNIVERSITY,UNVERIFIED:unknown
DENA DELA,UNVERIFIED:unknown
DENGO EUROPE,dengo.com
DEVINLEC,UNVERIFIED:unknown
D'ICI SCRL,dici.com
DIM FRANCE SAS,UNVERIFIED:unknown
DIRECT SIGNALÉTIQUE,UNVERIFIED:unknown
DIRECTION GENERALE DES ENTREPRISES DGE,UNVERIFIED:unknown
DISEÑO Y FANTASIA SL,diseno.com
DISTREE DURVAL,UNVERIFIED:unknown
DIY (LM),UNVERIFIED:unknown
DIY MAXEDA,diymaxeda.com
DOMMARKET,dommarket.com
DONGHENG TEXTILE,UNVERIFIED:unknown
DOUGLAS ADOM ENTERPRISE,UNVERIFIED:unknown
DR. MAX GROUP,unknown.com
DREAM ACT,unknown.com
DREXCO MEDICAL,drexco.com
DSI AUCHAN CORPORATE,UNVERIFIED:unknown
DSI-CARREFOUR,UNVERIFIED:unknown
DSTOCK47,unknown.com
DUWASH,duwash.com
E.LECLERC FREYMING,leclerc.com
E.LECLERC GAITÉ-MONTPARNASSE,leclerc.com
E.LECLERC MONTGERON,eleclerc.com
E.X.M. EURO ET EXPERTISE MONETIQUE,UNVERIFIED:unknown
ECOPLAZA,ecoplaza.com
EDGARD DEVELOPPEMENT,UNVERIFIED:unknown
EDITIONS DE LA RHF,UNVERIFIED:unknown
EHYAKIM,UNVERIFIED:unknown
EI ADELINE RAGUIN,unknown.com
EIDIKO SHOWROOM,eidikoshowroom.com
EK FRANCE,ekfrance.fr
EL -ASSILE LAITERIE,elassile.com
ELECTRONIQUE +,electronique.com
ELIXIS,elixis.com
EMEIS,emeis.com
EMPORIO ALEX,UNVERIFIED:unknown
EMPÓRIO ALEX,emporio.alex.de
EN CREATION,encreation.com
EN RECHERCHE,UNVERIFIED:unknown
EPHIGÉA GRAIN DE MALICE,UNVERIFIED:unknown
EPI COMPANY I WERO,unknown.com
EPITECH AND CO,UNVERIFIED:unknown
EPTIMUM,UNVERIFIED:unknown
ERIC DELAVAL,unknown.com
ESPINOSA,espinosa.fr
EURL COSME'CHIC,cosmechic.com
EURL JECO DISTRIBUTION,jeco.com
EURO SUPERMERCADOS,eurosupermercados.com
EUROP-ARM,UNVERIFIED:unknown
EX BOUCHARA,bouchara.com
EXOCOMS GROUP,UNVERIFIED:unknown
EXPERT RETAIL C,UNVERIFIED:unknown
FAMASSER,UNVERIFIED:unknown
FATHALLA MARKET,fathallamarket.com
FATHER & SONS,unknown.com
FATHER AND SONS,unknown.com
FATOUMET,UNVERIFIED:unknown
FAVOURABLE. AMAKA ENTERPRISES,UNVERIFIED:unknown
FCI DIFFUSION,fcidiffusion.fr
FDISTRIBUTION,fdistribution.com
FDJ UNITED,fdj.com
FERRARI EXPEDITIONS SAS,UNVERIFIED:unknown
FICHET SECURITY SOLUTION,fichetsecurity.com
FIDEO APP,fideo.com
FINDEEZ,findeez.com
FINZR,finzr.com
FLORENT ROBIN,florentrobin.com
FOIE GRAS GOURMET,foiegras.com
FORPERSPECTIVES,forperspectives.com
FRANCAP DISTRIBUTION,francap.com
FRANPRIX LEADER PRICE-DIRECTION SUPPOR,unknown.com
FREE-DISTRIBUTION,UNVERIFIED:unknown
FRENCH GÉNÉTIQUE,UNVERIFIED:unknown
FROM FUTURE GAMING,unknown.com
GABRIEL PASTRY ART,UNVERIFIED:unknown
GAIAO,gaiao.com
GALEC,galec.com
GALERIES LAFAYETTE MANAGEMETN,unknown.com
GALLAS IMPORT EXPORT,UNVERIFIED:unknown
GBEF,unknown.com
GEB SAS,UNVERIFIED:unknown
GEDIMAT/EVIDEN,gedimat.com
GEDVILLO SERVICES SIA,gedvillo.com
GEEK FACTORY,geekfactory.de
GENERAL LYY,generally.com
GIE UNIFRAIS,unifrais.com
GIGAGI,gigagi.com
GIPEFI,unknown.com
GO MY PARTNER,unknown.com
GOOD LINK,unknown.com
GPE,unknown.com
GPE SERGENT MAJOR,sergentmajor.com
GRACARE,gracare.com
GRACIUS DESIGN,UNVERIFIED:unknown
GRAIN DE MOUTARDE,graindemoutarde.com
GROUPE ALKOR,alkor.fr
GROUPE BERTRAND,groupebertrand.fr
GROUPE CAC,groupecac.eu
GROUPE CHABRIERES QUIES,groupechabrieres.com
GROUPE GOURMAND,UNVERIFIED:unknown
GROUPE HÉRON,groupeheron.com
GROUPE IGS FC,groupeigs.com
GROUPE MAXIAM,maxiam.com
GROUPE MONDIAL TISSUS,groupemondial.com
GROUPE VIA CALAIS,UNVERIFIED:unknown
GROUPEMENT LES MOUSQUETAIRES - ANM,UNVERIFIED:unknown
GROUPEMENT MOUSQUETAIRES - STIME,UNVERIFIED:unknown
GRUPO EMPRESARIAL EL JAMÓN,UNVERIFIED:unknown
"GUANGZHOU FUNK PLAY TECHNOLOGY CO., LTD.",UNVERIFIED:unknown
GUEYE ET FRERES,gueye.com
GUFFROY CONSULTING,UNVERIFIED:unknown
GUSTAV RAMELOW KG,UNVERIFIED:unknown
GUZELYHOME,guzelyhome.com
H MARKET,hmarket.com
HAMELIN SAS,hamelin.com
HAMLA,hamla.com
HANDEL CONSEIL,UNVERIFIED:unknown
HAPPYCOLIS,happycolis.com
HARIBO RICQLES ZAN,haribo.com
HARTMANN TRESORE FRANCE,hartmanntresore.com
HEALTHY GROUP,healthygroup.com
HELSSY HAIR,helssy.com
HEPPNI BAKERI,heppnibakeri.com
HERMIONE RETAIL,hermione.com
HEVERETT,heverett.com
HIGHCO SHOPPER PARIS,UNVERIFIED:unknown
HIND KROUSSA PARIS,unknown.com
HINDBAG,hindbag.com
HOLOVISIO,holovisio.com
HORIZANE SANTÉ,horizanesante.com
HORYON,horyon.com
HUAQIN TELECOM HONGKONG LIMITED,UNVERIFIED:unknown
HUNAN KOUSHUIWA FOOD,UNVERIFIED:unknown
HYDRATIS,hydratis.com
HYGÉE,hygee.com
IAGONA,iagona.com
IBELIV,ibeliv.fr
IDCGO,idcgo.com
IKEA TOULON,UNVERIFIED:unknown
ILICUT,ilicut.com
IMPACT ENR,UNVERIFIED:unknown
IN S MERCATO,insmercato.it
INFOPERFIL COMERCIO E SERVIÇO DE INFORMATICA EIRELI,UNVERIFIED:unknown
INMAC WSTORE,unknown.com
INTERFAS,interfas.com
INTERMARCHÉ STIME,intermarche.com
ISLEDEN,isleden.com
ITM Purchasing NON MARCHANDS,UNVERIFIED:unknown
ITM Purchasing NON MARCHANDS - GROUPEMENT DES,unknown.com
ITM Purchasing NON MARCHANDS - LES MOUSQUETAIRES,lesmousquetaires.com
ITM ANM,UNVERIFIED:unknown
ITM EANM,unknown.com
ITMAI GROUPEMENT DES MOUSQUETAIRES,unknown.com
IZISIGHT,izisight.com
J. BUENTING BETEILIGUNGS AG,buenting.com
JBBZ,unknown.com
JBRISSON,jbrisson.fr
JCB INTERNATIONAL (EUROPE) LTD.,jcb.com
JDC LANGUEDOC ROUSSILLON,UNVERIFIED:unknown
JEAN-PHILIPPE HENAFF CONSEIL,UNVERIFIED:unknown
JEN'S MOBILES ACCESSORIES,UNVERIFIED:unknown
JERSEY LUXE,UNVERIFIED:unknown
JEUNE HOMME,jeunehomme.com
JINGDONG DEVELOPMENT FRANCE,jingdong.com
JMP-EXPANSION,jmp-expansion.com
JOMAL ET FILS,UNVERIFIED:unknown
JRE VENTURES,jreventures.com
JULIANADURO BEAUTY SALON,UNVERIFIED:unknown
KABAUN,kabaun.com
KAIDE,kaide.de
KAIZEN MUTEKI / ENOVA / JJA,UNVERIFIED:unknown
K-CITYMARKET TURKU SKANSSI,kcitymarket.com
KENZZI JEWELS,kenzzi.com
KEOLLIA,UNVERIFIED:unknown
KINGFISHER RETAIL MEDIA,UNVERIFIED:unknown
KKEC,kkec.com
KONNIEVENCE MODE,UNVERIFIED:unknown
KROSFOU,krosfou.com
KWEICHOW MOUTAI PARIS TRADING,UNVERIFIED:unknown
L ATELIER PAPILLES,unknown.com
L ENTREPOT DU BRICOLAGE,unknown.com
L 'OURSON BLANC,unknown.com
L SAHA,lsaha.co.uk
LA BOTTE GARDIANR,UNVERIFIED:unknown
LA CIE BIO ET NATURE,unknown.com
LA CORRESPONDANCE DE LA PUBLICITÉ,inconnu.com
LA HAUTE SOCIÉTÉ,lahautesociete.com
LA MOBILERY,lamobilery.com
LA PARQUETERIE NOUVELLE,unknown.com
LA POSTE BGPN,laposte.com
LABEL CHAUSSETTE,UNVERIFIED:unknown
LABOMAI,labomai.com
LAGARDERE TRAVEL RETAIL FRANCE,UNVERIFIED:unknown
LAGARDERE TRAVEL RETAIL SAS,lagardere.com
LALYLOOK,lalylook.com
LANCK TELECOM,lanck.com
LANDI,landi.fr
LANE B SAS,unknown.com
L'ATELIER LETTERPRESS,atelierletter.com
LATEST PRODUCTS,unknown.com
L'AVANT GARDISTE,lavantgardiste.com
LD CAISSES SYSTEMES,UNVERIFIED:unknown
LE CERCLE D'ASSAS(POUIC POUIC),UNVERIFIED:unknown
LE COMPTOIR DE L'HOTELLERIE,lecomptoir.com
LE COURS DES HALLES,UNVERIFIED:unknown
LE GROUPE CHANTELLE LA CONCIERGERIE,UNVERIFIED:unknown
LE KIOSQUE SANTÉ,UNVERIFIED:unknown
LEAD-VALUE,lead-value.fr
L'ECHO TOURISTIQUE,lechotouristique.com
LECLERC - INFOMIL,UNVERIFIED:unknown
LECLERC ILE DE LA RÉUNION,UNVERIFIED:unknown
LEDO SUPERMARKT,UNVERIFIED:unknown
LES ENTREPRÊTEURS,UNVERIFIED:unknown
LES IMPRIMEUSES,lesimprimeuses.com
LES SUPÉRETTES API,UNVERIFIED:unknown
LES Z'ARSOUILLES,leszarsouilles.com
LEUCAT,UNVERIFIED:unknown
LGFG FASHION HOUSE,lgfg.com
L'HABELHABITATION,UNVERIFIED:unknown
LIBRAIRIE CLC,unknown.com
LIEWOG,UNVERIFIED:unknown
LINGERIE SOS,lingeriesos.com
LJ MARKET PRO,UNVERIFIED:unknown
LLC ATB-MARKET,UNVERIFIED:unknown
LLP DIGITECH SOLUTION,UNVERIFIED:unknown
LOGISTA RETAIL,logista.com
LOGIT SOLUTIONS,UNVERIFIED:unknown
LOREM IPSUM SARL,unknown.com
LOUVRES HOTEL,UNVERIFIED:unknown
LOVELY PLANET,lovelyplanet.com
LP3B SAS,unknown.com
LT DISTRIBUTION EUROPE,ltdistribution.com
LUCKY LAD,luckylad.com
LUXEMBOURG CONFEDERATION,unknown.com
LY CORPORATION,unknown.com
M G F SPORTS,UNVERIFIED:unknown
M POUR TOUJOURS,pourtoujours.com
M3J DISTRIBUIDORA,m3j.com
MA BOX ET MOI,UNVERIFIED:unknown
MA PETITE BOUTIQUE,mapetiteboutique.com
MAAS,maas.com
MACATIA,macatia.com
MADAME,madame.fr
MADY & CHARLES,UNVERIFIED:unknown
MAEDEH DAIRY,maedeh.com
MAESTROOO,maestrooo.com
MAGASIN DU NORD,unknown.com
MAISON COLIBRI,maisoncolibri.com
MAISON DE PARFUMS BERRY,UNVERIFIED:unknown
MAISON PEONY NUTRITION HOLISTIQUE,UNVERIFIED:unknown
MALAREN SASU,malaren.com
MAN NATURA ASBL,mannatura.be
MANBOW,manbow.com
MANECHO,manecho.com
MANIK MARKETING LTD,manikmarketing.com
MANTIS - VÉRIFIANCE,UNVERIFIED:unknown
MANUFACTURES DE MODE,unknown.com
MAPAP,mapap.com
MAPONIE,maponie.com
MAPS SYSTEM IMMERSION DE LUXE,UNVERIFIED:unknown
MAQUES AVENUE,maques.com
MARCEL TRAVEL POSTERS,UNVERIFIED:unknown
MARCHÉ DES TERRITOIRES,UNVERIFIED:unknown
MARIE JORDANE,mariejordane.com
MARKS & SPENVER,marksandspenver.com
MARTIN BELAYSOUD EXPANSION,unknown.com
MARTINE LE JOSSEC COMMUNICATION,UNVERIFIED:unknown
MATSURI,matsuri.fr
MAUKAU,maukau.com
MAXI COFFEE,maxicoffee.com
MAXIAM,maxiam.com
MB LAB,mblab.com
MBA MCI INSTITUT LEONARD DE VINCI,UNVERIFIED:unknown
MBA#MCI @ILV,unknown.com
MBAMCI INSTITUT LÉONARD DE VINCI,mbamci.com
MCA MBI,UNVERIFIED:unknown
MD2I,unknown.com
MEDIA6.[LAB],media6.com
MELLIMELLOW,mellimellow.com
MEO VERTRIEBS GMBH,UNVERIFIED:unknown
MERCIAN EUROPE OFFICE,UNVERIFIED:unknown
MERLET YVELINES PESAGE,unknown.com
MES DEPANNEURS,mesdepanneurs.com
MGF (GROUPE WE CONNECT),weconnect.com
MIIST LOGISTICS,UNVERIFIED:unknown
MIKE ELLIOTT MARKETING,UNVERIFIED:unknown
MILUKUIKILU,unknown.com
MINI MINDS CO,miniminds.com
MJP DISTRIBUTION,mjpdistribution.com
MM,unknown.com
MOBILE LOOV,UNVERIFIED:unknown
MOBILE MARKETING ASSOCIATION FRANCE,UNVERIFIED:unknown
MODA ISTANBUL CANTA SPOR MLZ.,UNVERIFIED:unknown
MODERN DROGUERIE,moderndroguerie.fr
MONDIAL TISSUS EXPLOITATION,mondialtissus.com
MONOPRIX TUNISIE,UNVERIFIED:unknown
MONTS FOURNIL,UNVERIFIED:unknown
MOON MOON,moonmoon.com
MOUSQUETAIRES - STIME,mousquetaires.com
MR. BLUE,mrblue.com
MSQUARE,msquare.com
MTI EXPRESS,UNVERIFIED:unknown
MUNAL PRINTING SUPPORT PVT. LTD.,UNVERIFIED:unknown
MUSES STUDIO,musesstudio.com
MUSIC 123 WOODBRASS,unknown.com
MYORIGINES,myorigines.com
NASITRA,nasitra.com
NAT ET NIN,UNVERIFIED:unknown
NATULIM,natulim.com
NATURE &AMP,nature.com
NEDJAR LINDA SELMA,unknown.com
NEEDHELP,unknown.com
NETTO SAS BASAVORD,UNVERIFIED:unknown
NEUFLIZE OBC - ABN AMRO,unknown.com
NEW ANDRE,UNVERIFIED:unknown
NEW BOURDONNAIS,UNVERIFIED:unknown
NEW COMMERCE VENTURES INC,newcommerce.com
NEW YORKER INFORMATION SERVICES INTERNATIONAL GMBH,unknown.com
NEWNOTE SOLUTIONS,newnote.fr
NEWREST TRAVEL RETAIL,UNVERIFIED:unknown
NINO SHOP,ninoshop.com
NISHIKIDORI,nishikidori.com
NISHIKIDÔRI,nishikidori.com
NJAH,njah.fr
NOCIKA,nocika.com
NOIMA CONSULTANCY,noima.com
NONE,unknown.com
NOOR ALSAMAGENERAL TRADE AND IMPORT AND EXPORT AND,unknown.com
AGENSIES AND PUBLIC TRANSPORT LL,unknown.com
"NOSOLI (FURET DU NORD, DECITRE, CHAPITRE.COM)",nosoli.com
OCELOT,ocelot.com
OGS DISTRIBUTION,UNVERIFIED:unknown
OHANNA,ohanna.com
OKI SARL,UNVERIFIED:unknown
OLAQIN,olaqin.com
OLINN IT PLUSDEPC.COM,UNVERIFIED:unknown
OLIVERT,olivert.com
ON CLOUD SERVICE GMBH,unknown.com
OPAPSIM / MICROBASE,UNVERIFIED:unknown
OPTI PROCEESS CONSEIL,optiprocessconseil.com
ORIGINAUTO,originauto.com
OUIDROP,ouidrop.com
PAC2000A SOC.COOP. - CONAD,unknown.com
PAGE UP,pageup.fr
PANDA RETAIL COMPANY,pandaretail.com
PANIER ROUGE,UNVERIFIED:unknown
PAPENCO SAS,UNVERIFIED:unknown
PARIS PAINT-GERMAIN,unknown.com
PARISFASHIONSHOPS,parisfashionshops.com
PASCUALA,pascuala.com
PASTA GULOSA,pastagulosa.com
PAX FRANCE SAS,paxfrance.com
PAYA GROUP,payagroup.com
PDD DISTRIBUIÇÃO/EBK DISTRIBUIÇÃO,unknown.com
PDH CONSULTING PACKAGING,pdhconsulting.com
PERFECTDRAFT AT ABINBEV,perfectdraft.com
PERFIL 107 CAMA E MESA LTDA,UNVERIFIED:unknown
PHARMACIE DU HASENRAIN,unknown.com
PHE - AUTODISTRIBUTION - OSCARO,autodistribution.com
PHONE GARAGE LTD,phonegarage.com
PICARD SURGELÉS,picardsurgeles.com
PIXALIA,pixalia.com
PLAN B. MODEDESIGN,planb.com
POMO,pomo.fr
POMOBIO,pomobio.com
POWER INTERNATIONAL AS,powerinternational.com
PRALINE & PRIAPE,unknown.com
PREFERENCE SEARCH,unknown.com
PRELUDD PAYMENT SERVICES X AMADIS,UNVERIFIED:unknown
PREMIER AIR COURIER,premierair.com
PREMIERS MOMENTS,UNVERIFIED:unknown
PREMIUM NEXUS JSC,unknown.com
PRESENTS,presents.com
PRINTEMPS CAEN,unknown.com
PROFI ROM FOOD SRL,UNVERIFIED:unknown
PROJECT X,unknown.com
PRORISK,prorisk.com
PROTECTHOMS,protecthoms.com
PSIE,unknown.com
PUBLIDOM,publidom.com
PVP SAS,UNVERIFIED:unknown
RAND DIFFUSION,rand.com
RATP SMART SYSTEMS,unknown.com
RAUTUREAU APPLE SHOES,UNVERIFIED:unknown
REBORN,reborn.com
REDBRIDGE DEBT & TREASURY ADVISORY,UNVERIFIED:unknown
REMUE MENINGE,remuemeninge.fr
REPRAZENT,reprazent.fr
RESOTENAIR,UNVERIFIED:unknown
RETAIL 4 PEOPLE,retail4people.com
RETAIL INSTITUTE ITALY,UNVERIFIED:unknown
RETAIL MARKETING TEAM,retailmarketingteam.com
RETAIL MIND SERVICES,UNVERIFIED:unknown
RHONADIS,rhonadis.com
RIA FRANCE,riafrance.com
RIMBA DU MONDE,rimbadumonde.com
ROYER RETAIL,UNVERIFIED:unknown
S.C. GALEC - GROUPEMENT D'ACHAT DES CENTRES E.LECLERC,galec.com
S.E.L.D.,seld.com
SA AFCEICA,unknown.com
SA WITRADIS - CAVAVIN,UNVERIFIED:unknown
SABERT CORP EUROPE,UNVERIFIED:unknown
SAGEAU HOLDING,sageau.com
SALSA JEANS,salsajeans.com
SAMA COMPANY,samacompany.com
SAMSE ENTREPOT DU BRICOLAGE,unknown.com
SAMSE LA BOITE A OUTILS,unknown.com
SÃO LUIZ SUPERMERCADO,UNVERIFIED:unknown
SARL FRAISE NAIL SHOP,UNVERIFIED:unknown
SARL FRÈRES MOKRANI,unknown.com
SARL MARCEL HOSSEGOR,unknown.com
SARL MY PRETTY LITTLE STORE,UNVERIFIED:unknown
SARL POLE HYGITECH,UNVERIFIED:unknown
SARL RAHYBA,UNVERIFIED:unknown
SARL SOUNEF KHELIF,unknown.com
SAS BLACK STONE,UNVERIFIED:unknown
SAS BULLE D'IDÉES,UNVERIFIED:unknown
SAS CHARP-E,UNVERIFIED:unknown
SAS ETAMPES DIS,UNVERIFIED:unknown
SAS H TRANSPORTS,sastransports.com
SAS ITM ALIMENTAIRE INTERNATIONAL,UNVERIFIED:unknown
SAS JSD MANGA DORI,unknown.com
SAS LINA,unknown.com
SAS LONELY,unknown.com
SAS LOU PASSION,UNVERIFIED:unknown
SAS PRISSEDIS SUPER U,UNVERIFIED:unknown
SASU AU PTIT BONHEUR,unknown.com
SC GALEC,unknown.com
SC JOHNSON EUROPE,UNVERIFIED:unknown
SCAP ALSACE,UNVERIFIED:unknown
SCHWARZ BESCHAFFUNG GMBH,UNVERIFIED:unknown
COMMERCE),unknown.com
SCOP SAVOIRS PLUS,UNVERIFIED:unknown
SECTA AUTOSUR,UNVERIFIED:unknown
SECURSUS,secursus.com
SEGURET DÉCORATION,seguretdecoration.com
SERIALDESIGN,serialdesign.net
SFERE ENCAISSEMENT,UNVERIFIED:unknown
SG,unknown.com
SG CONSULTANT MARKETING,UNVERIFIED:unknown
SGBDF,unknown.com
SHELL LICENSEE WAFI ENERGY,UNVERIFIED:unknown
SHOP CONCEPT & SERVICES,unknown.com
SHOPE2I,shope2i.com
SHOPISHOPA CONSULTING,shopishopa.com
SHOWROOM VARESANO,UNVERIFIED:unknown
SIGMA REALCO,sigmarealco.it
SIMA ANTILLES GUYANE,UNVERIFIED:unknown
SIMON ASSOCIÉS,simonassocies.com
SINCRONE,sincrone.com
SKEELBOX,skeelbox.com
SMARTECH RETAIL GROUP,UNVERIFIED:unknown
SMARTPSUH,UNVERIFIED:unknown
SNC TABAC DU MAS ROMAN,UNVERIFIED:unknown
SOBELGIUM,sobel.com
SOCIAL CUT AGENCY,UNVERIFIED:unknown
SOCIETE COOPERATIVE ANONYME GALEC,unknown.com
SOCIÉTÉ DES CONCEPTS ALIMENTAIRES,UNVERIFIED:unknown
SOCIETE D'IMPORTATION MERIDIONALE,UNVERIFIED:unknown
SOCIÉTÉ PÂTISSERIE ESSAADA,unknown.com
SOCIÉTÉ SAHEL METAL,UNVERIFIED:unknown
SOCIÉTÉ TEJ,UNVERIFIED:unknown
SOCOHOLD PARFAIT,socohold.com
SODIRETZ,sodiretz.com
SODIROCQ,UNVERIFIED:unknown
SONY MARKETING INC.,sonymarketing.com
SORVELLA PERFUME,sorvella.com
SOS PC NANGIS,sospcnangis.fr
SOURCEIF EXPORTS PRIVATE LIMITED,sourceif.com
SPÉCIALY-THÉ BIO,UNVERIFIED:unknown
SPICY BY SILVA,UNVERIFIED:unknown
SPITISHOP,spitishop.com
SPORT BOOKING SAS,sportbooking.com
SPORT DEP,sportdep.com
SRING TRAVEL SERVICES,springtravelservices.com
STE SIDI WAGUAG TRANS,unknown.com
STHAM LTD.,stham.com
STIME - GROUPEMENT INTERMARCHÉ,unknown.com
STIME - GROUPEMENT MOUSQUETAIRES,UNVERIFIED:unknown
STIME GROUPEMENT MOUSQUETAIRES,UNVERIFIED:unknown
STOCK J BOUTIQUE JENNYFER,UNVERIFIED:unknown
STUDENT,student.com
SUBCHANDLERS,subchandlers.com
SUE MUE PRIVATE LIMITED,suemue.com
SUÉRMAIS,UNVERIFIED:unknown
SUNSS PTE. LTD,sunss.com
SUPERMARCHE TAMANU PAPARA,UNVERIFIED:unknown
SWITCH NSOUND PRODUCTION,UNVERIFIED:unknown
SYNALCOM,synalcom.fr
SYNDEXIA,syndexia.be
TANG FRERES,tangfreres.com
-TBC-,unknown.com
TCHIN MARKETING ET COMMERCE,UNVERIFIED:unknown
TEDDY SPA,teddyspa.it
TEST,unknown.com
TEXABRI,texabri.com
TEXTILOT,textilot.fr
THE BRADERY,bradery.com
THE EGYPTIAN BUREAU FOR ENGINEERING,unknown.com
THE RED CIRCLE SAS,theredcircle.com
THÉS DE LA PAGODE,UNVERIFIED:unknown
THIBAULT BERGERON,UNVERIFIED:unknown
THOM GROUP,thom.com
TKG SRL,tkgsrl.it
TMM TRISON,UNVERIFIED:unknown
TOP LIFE,toplife.fr
TOY EVÈNEMENTS,toyevenements.com
T'PAP,tpap.com
TRANSACTION SYSTEMS KFT,transactionsystems.com
TRANSFORME O LOOK,transformeolook.com
TRUFFAUT ETABLISSEMENT HORTICOLE,unknown.com
TURKISH FEDERATION OF RETAILERS AND SHOPPING CENTERS,UNVERIFIED:unknown
TWIL - THE WINE I LOVE,twil.com
U COOPERATIVE,unknown.com
U ENSEIGNE COOPÉRATIVE,unknown.com
U TECH - COOPERATIVE U,utech.com
UAB NORFOS MAŽMENA,UNVERIFIED:unknown
UDC FRANCE,UNVERIFIED:unknown
UFKE,ufke.com
UNFAIR,unfair.com
UNIVERSAL BEAUTY MARKET,UNVERIFIED:unknown
UNLIMITAIL (CARREFOUR),unlimitail.com
UPSAIL,upsail.com
UTOPRENEURS,utopreneurs.org
V AND B,UNVERIFIED:unknown
VAISONET,vaisonet.com
VÉGÉ RETAIL S.CONS.P.A.,UNVERIFIED:unknown
VERIFIANCE FNCI BANQUE DE FRANCE,UNVERIFIED:unknown
VERIFIANCE-FNCI BANQUE DE FRANCE,verifiance-fnci.com
VIDRODGENNIA,UNVERIFIED:unknown
VSR INVEST,vsr.com
VUSION GROUP,vusion.com
WASEL ONLINE FOR SHOPPING APPLICATION,UNVERIFIED:unknown
WAVE STORES,UNVERIFIED:unknown
WE DO GOOD,wedogood.com
WEBRIVAGE,webrivage.com
WEDEO,wedeo.com
WERENODE,werenode.com
WESTERN INTERNATIONAL GROUP,UNVERIFIED:unknown
WESTFIELD RISE,UNVERIFIED:unknown
WILL INFINITE,willinfinite.de
WINTEC EUROPE GMBH,wintec.com
WOODEEZ,woodeez.com
XC TECH,xctech.org
XL-ENT (CASHMAG ILE MAURICE),xl-ent.co.uk
XXOO PETS FAMILY GMBH,xxoopetsfamily.de
XYNERGY COMME J'AIME,xynergy.com
YACLA,yacla.com
YEMMA GOODS (LLC & SARL),unknown.com
YENI MAGAZACILIK A.S.,yenimagazacilik.com
YONIVERS,yonivers.com
YOUR SURPRISE,unknown.com
YZR,unknown.com
ZAPA,zapa.fr
ZEGGAI,UNVERIFIED:unknown
ZEINA ALLIANCES,zeinaalliances.com
ZINEMAS,UNVERIFIED:unknown
ZONESOFT,zonesoft.fr
